2021-01-16 01:00:15,809 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:00:15,997 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:00:16,588 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:00:16,592 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:00:28,842 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:00:28,846 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:00:31,979 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:00:31,984 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:00:33,769 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:00:33,773 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:01:13,363 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:01:13,367 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:01:17,004 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:01:17,008 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:01:57,964 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:02:01,945 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:02:05,274 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:02:06,953 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:02:30,837 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:02:31,318 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:03:13,763 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:03:14,024 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:03:45,337 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:03:45,615 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:04:09,725 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:04:09,983 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:04:23,005 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:04:23,272 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:10:02,120 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:10:02,308 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:10:03,043 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:10:03,141 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:10:04,268 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:10:04,494 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:10:04,743 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:10:04,744 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:10:05,580 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:10:05,588 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:10:29,134 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:10:29,142 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:11:05,083 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:11:05,094 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
